file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\test\java\org\apache\pulsar\jetty\tls\JettySslContextFactoryTest.java,org.apache.pulsar.jetty.tls.JettySslContextFactoryTest$Anonymous6,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-proxy\src\main\java\org\apache\pulsar\proxy\server\AdminProxyHandler.java,org.apache.pulsar.proxy.server.AdminProxyHandler$Client,innerclass,2,2,0,2,2,2,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\SourcesBase.java,org.apache.pulsar.broker.admin.impl.SourcesBase,class,26,29,3,26,17,3,2,21,136,0.0,0.0,0.0,17,0,16,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,382,0,0,8,0,0,0,0,0,217,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\cache\AbstractBrokerEntryCacheMultiBrokerTest.java,org.apache.pulsar.broker.cache.AbstractBrokerEntryCacheMultiBrokerTest,class,14,16,2,14,23,5,1,69,217,0.875,0.0,0.0,22,5,2,5,14,1,17,0,1,0,4,1,0,0,2,2,2,0,6,128,10,0,0,0,1,18,19,8,4,10,2,0,1,5,193,1025,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\impl\TopicFromMessageTest.java,org.apache.pulsar.client.impl.TopicFromMessageTest,class,4,4,0,4,4,2,0,20,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,2,0,2,0,0,2,0,0,44,0,0,0,4,0,11,2,23,0,23,1,0,0,0,51,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\schema\ShortSchemaTest.java,org.apache.pulsar.client.impl.schema.ShortSchemaTest,class,4,4,0,4,5,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,38,0,1,0,0,2,0,13,16,6,15,1,0,0,0,21,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\worker\src\test\java\org\apache\pulsar\functions\worker\executor\MockClock.java,org.apache.pulsar.functions.worker.executor.MockClock,class,1,4,3,1,6,2,0,3,11,0.6666667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,2,0,0,2,0,0,1,0,2,22,3,0,0,0,0,0,1,3,0,2,0,0,0,0,24,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\LookupService.java,org.apache.pulsar.client.impl.LookupService,interface,10,24,14,10,13,1,0,4,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\LoadBalancerTest.java,org.apache.pulsar.broker.loadbalance.LoadBalancerTest,class,33,34,1,33,72,1,0,163,121,0.85227275,0.0,0.0,22,0,7,13,0,2,9,0,0,0,12,5,3,8,0,1,11,0,32,476,7,32,7,2,20,121,287,163,77,136,4,0,0,5,258,1,11
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\NamespaceIsolationData.java,org.apache.pulsar.common.policies.data.NamespaceIsolationData$Builder,interface,4,4,0,4,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\state\StateStoreContextImpl.java,org.apache.pulsar.functions.instance.state.StateStoreContextImpl,class,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\recover\TransactionRecoverTrackerImpl.java,org.apache.pulsar.broker.transaction.recover.TransactionRecoverTrackerImpl,class,7,7,0,7,9,1,0,7,0,0.4333333,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,0,0,6,0,0,6,0,0,46,0,0,0,0,0,3,0,6,1,8,1,0,0,2,70,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\LinuxInfoUtils.java,org.apache.pulsar.broker.loadbalance.LinuxInfoUtils$NICUsageType,enum,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,13,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdFunctionWorker.java,org.apache.pulsar.admin.cli.CmdFunctionWorker$FunctionsStats,innerclass,2,2,0,2,1,3,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$RemoveMaxUnackedMessagesOnSubscription,innerclass,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,2,0,0,0,0,31,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\utils\src\test\java\org\apache\pulsar\functions\utils\ActionsTest.java,org.apache.pulsar.functions.utils.ActionsTest,class,3,3,0,3,4,1,0,24,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,12,36,28,0,28,0,0,0,0,28,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\transaction\buffer\impl\TransactionPersistentTopicTest.java,org.apache.pulsar.broker.transaction.buffer.impl.TransactionPersistentTopicTest,class,14,14,0,14,3,4,0,31,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,0,0,0,68,2,0,0,0,0,3,5,7,0,9,2,0,2,4,55,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\ClassLoaderUtils.java,org.apache.pulsar.common.util.ClassLoaderUtils,class,2,7,5,2,12,1,0,14,10,0.0,0.0,0.0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,49,4,0,2,3,1,4,0,4,1,3,2,0,0,0,45,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\client\impl\RawReaderImpl.java,org.apache.pulsar.client.impl.RawReaderImpl,class,11,13,2,11,12,2,0,20,0,0.6111111,0.0,0.0,12,0,12,0,0,0,12,0,0,0,3,1,0,2,0,1,2,0,0,193,8,0,0,0,0,3,1,5,1,3,0,0,2,0,51,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\CompletableFutureCancellationHandler.java,org.apache.pulsar.common.util.CompletableFutureCancellationHandler$CompletionStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\web\RequestWrapper.java,org.apache.pulsar.broker.web.RequestWrapper,class,5,7,2,5,8,2,0,7,4,0.6,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,46,4,0,2,0,0,0,1,6,0,5,2,1,0,0,63,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\PulsarCommandSender.java,org.apache.pulsar.broker.service.PulsarCommandSender,interface,12,21,9,12,31,1,0,0,465,0.0,0.0,0.0,31,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\LookupPropertiesTest.java,org.apache.pulsar.client.api.LookupPropertiesTest$BrokerIdAwareLoadManager,innerclass,6,6,0,6,7,2,0,21,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,4,28,7,0,4,0,0,0,0,4,0,6,2,0,0,3,40,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\pendingack\impl\InMemoryPendingAckStore.java,org.apache.pulsar.broker.transaction.pendingack.impl.InMemoryPendingAckStore,class,6,7,1,6,6,1,0,2,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopicPolicies.java,org.apache.pulsar.admin.cli.CmdTopicPolicies$GetAutoSubscriptionCreation,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,10,0,3,1,4,0,0,0,0,37,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\utils\src\main\java\org\apache\pulsar\functions\utils\SinkConfigUtils.java,org.apache.pulsar.functions.utils.SinkConfigUtils$ExtractedSinkDetails,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\delayed\bucket\DelayedIndexQueueTest.java,org.apache.pulsar.broker.delayed.bucket.DelayedIndexQueueTest,class,8,8,0,8,15,1,0,20,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,90,0,7,0,0,0,4,52,40,0,35,2,0,0,0,33,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\Reflections.java,org.apache.pulsar.common.util.Reflections,class,4,5,1,4,60,1,0,34,47,0.77272725,0.0,0.0,11,11,10,1,0,0,11,0,0,0,2,2,0,2,0,0,2,0,16,260,26,1,21,14,0,27,8,27,3,20,4,0,0,0,120,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdSources.java,org.apache.pulsar.admin.cli.CmdSources$CreateSource,innerclass,3,3,0,3,2,4,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,0,0,0,1,0,0,0,19,4,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\test\java\org\apache\pulsar\common\protocol\PulsarDecoderTest.java,org.apache.pulsar.common.protocol.PulsarDecoderTest,class,5,5,0,5,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,4,1,4,0,1,0,0,22,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\OneWayReplicatorDeduplicationTest.java,org.apache.pulsar.broker.service.OneWayReplicatorDeduplicationTest,class,35,36,1,35,59,3,0,130,66,0.9166667,0.0,0.0,12,0,8,0,4,0,12,0,0,0,1,1,0,0,0,1,1,0,42,716,12,19,10,2,1,140,77,107,14,117,4,4,0,27,220,1,23
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\scalable\ScalableTopicControllerAutoScaleTest.java,org.apache.pulsar.broker.service.scalable.ScalableTopicControllerAutoScaleTest,class,24,25,1,24,24,1,0,67,0,0.71825397,0.0,0.0,18,0,16,2,0,0,16,0,0,0,14,1,0,14,0,0,1,0,10,211,5,2,4,0,0,29,130,26,1,24,1,0,0,8,211,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\test\java\org\apache\pulsar\transaction\coordinator\MLTransactionMetadataStoreTest.java,org.apache.pulsar.transaction.coordinator.MLTransactionMetadataStoreTest$TransactionRecoverTrackerImpl,innerclass,2,2,0,2,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\BrokerServiceLookupTest.java,org.apache.pulsar.client.api.BrokerServiceLookupTest$Anonymous2,anonymous,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,2,0,1,0,0,0,0,0,9,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\generic\GenericAvroWriter.java,org.apache.pulsar.client.impl.schema.generic.GenericAvroWriter,class,9,10,1,9,3,1,0,7,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,1,3,0,0,3,0,0,2,0,0,23,1,0,0,1,1,0,0,3,0,3,1,0,0,0,20,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\BrokerServiceLookupTest.java,org.apache.pulsar.client.api.BrokerServiceLookupTest$Anonymous1,anonymous,2,2,0,2,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13,-1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdClusters.java,org.apache.pulsar.admin.cli.CmdClusters$CreateFailureDomain,innerclass,7,7,0,7,2,2,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,1,9,0,0,0,0,1,8,0,1,0,4,0,0,0,0,29,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\metrics\MetricsUtil.java,org.apache.pulsar.client.impl.metrics.MetricsUtil,class,5,9,4,5,3,1,0,14,1,0.5,0.0,0.0,2,2,0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,20,2,0,0,0,0,6,0,4,0,4,1,0,0,0,31,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\test\java\org\apache\pulsar\common\util\PortManagerTest.java,org.apache.pulsar.common.util.PortManagerTest,class,1,1,0,1,4,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,1,4,0,4,1,0,0,0,20,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\protocol\MockProtocolHandler.java,org.apache.pulsar.broker.protocol.MockProtocolHandler,class,4,5,1,4,7,1,0,2,19,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,1,0,0,0,1,0,1,21,4,0,0,0,0,2,0,1,0,1,0,0,0,0,26,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\worker\src\main\java\org\apache\pulsar\functions\worker\ErrorNotifier.java,org.apache.pulsar.functions.worker.ErrorNotifier,interface,4,24,20,4,5,1,0,0,10,0.0,0.0,0.0,5,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\schema\PartitionedTopicsSchemaTest.java,org.apache.pulsar.broker.service.schema.PartitionedTopicsSchemaTest,class,7,7,0,7,4,2,0,29,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,34,0,3,0,0,0,9,5,15,2,12,1,0,0,0,40,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\bookkeeper\PulsarLedgerIdGenerator.java,org.apache.pulsar.metadata.bookkeeper.PulsarLedgerIdGenerator,class,10,13,3,10,37,1,0,62,27,0.7738095,0.0,0.0,14,2,5,9,0,0,5,0,0,0,6,3,0,6,0,0,6,0,20,206,35,1,5,5,3,26,20,28,14,47,5,0,0,20,139,1,7
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\protocol\schema\SchemaHash.java,org.apache.pulsar.common.protocol.schema.SchemaHash,class,10,12,2,10,11,1,0,8,11,0.71428573,0.0,0.0,7,5,6,1,0,0,6,0,0,0,4,2,0,4,0,0,4,0,1,34,8,0,4,0,2,0,2,4,0,4,1,0,0,0,29,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\secrets\src\main\java\org\apache\pulsar\functions\secretsproviderconfigurator\NameAndConfigBasedSecretsProviderConfigurator.java,org.apache.pulsar.functions.secretsproviderconfigurator.NameAndConfigBasedSecretsProviderConfigurator$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-proxy\src\main\java\org\apache\pulsar\proxy\stats\RestException.java,org.apache.pulsar.proxy.stats.RestException,class,4,6,2,4,4,2,0,10,6,0.0,0.0,0.0,4,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,5,1,1,0,1,0,0,0,0,33,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\RedeliveryTracker.java,org.apache.pulsar.broker.service.RedeliveryTracker,interface,1,14,13,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\api\ConsumerConfigurationTest.java,org.apache.pulsar.client.api.ConsumerConfigurationTest$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\shell\PulsarShell.java,org.apache.pulsar.shell.PulsarShell$CommandReader,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\extensions\scheduler\TransferShedder.java,org.apache.pulsar.broker.loadbalance.extensions.scheduler.TransferShedder$LoadStats,innerclass,9,9,0,9,24,1,0,38,0,0.61157024,0.0,0.0,11,0,1,1,0,9,10,0,0,0,11,0,0,7,0,4,0,0,13,130,9,1,3,0,0,7,30,43,22,26,4,0,0,2,74,8,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\cache\EntryCacheDisabled.java,org.apache.bookkeeper.mledger.impl.cache.EntryCacheDisabled,class,15,17,2,15,12,1,0,29,24,0.61111116,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,2,0,2,77,5,1,1,2,0,1,7,9,0,12,3,0,0,3,49,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\zookeeper\ZookeeperServerTest.java,org.apache.pulsar.zookeeper.ZookeeperServerTest,class,4,5,1,4,12,1,0,16,0,0.53333336,0.0,0.0,6,0,6,0,0,0,7,0,0,0,5,0,0,5,0,0,1,0,3,55,2,0,2,1,0,15,3,7,2,5,1,0,0,0,39,1,4
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\Authentication.java,org.apache.pulsar.client.api.Authentication,interface,5,23,18,5,7,1,0,3,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,101,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTransactions.java,org.apache.pulsar.admin.cli.CmdTransactions$GetTransactionInPendingAckStats,innerclass,4,4,0,4,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,4,0,0,0,0,32,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopicPolicies.java,org.apache.pulsar.admin.cli.CmdTopicPolicies$RemoveMaxProducers,innerclass,5,5,0,5,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,7,0,2,1,3,0,0,0,0,40,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\test\java\org\apache\pulsar\functions\instance\InstanceUtilsTest.java,org.apache.pulsar.functions.instance.InstanceUtilsTest,class,3,3,0,3,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,3,0,3,0,0,0,0,17,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\bookkeeper\PulsarLedgerManager.java,org.apache.pulsar.metadata.bookkeeper.PulsarLedgerManager$Anonymous1,anonymous,4,4,0,4,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\common\protocol\ProducerBatchSendTest.java,org.apache.pulsar.common.protocol.ProducerBatchSendTest,class,10,10,0,10,7,2,0,39,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,55,2,0,0,0,0,9,19,10,0,11,2,0,0,2,43,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-proxy\src\main\java\org\apache\pulsar\proxy\server\AdminProxyHandler.java,org.apache.pulsar.proxy.server.AdminProxyHandler$ReplayableProxyContentProvider,innerclass,6,6,0,6,10,2,0,16,1,0.5833334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,4,1,0,3,0,1,2,0,3,44,2,0,1,0,0,0,1,10,0,6,3,0,0,0,43,4,0
